trayectoria,S_T
7547,1149.66
7548,1285.53
7549,843.017
7550,909.881
7551,1131.89
7552,1047.98
7553,1023.38
7554,1172.83
7555,1012.74
7556,830.942
7557,841.815
7558,1110.42
7559,923.254
7560,808.636
7561,1032.23
7562,1139.5
7563,1166.2
7564,669.2
7565,910.113
7566,1061
7567,1010.55
7568,1054.85
7569,1314.03
7570,1315.44
7571,2100.56
7572,934.918
7573,920.231
7574,877.648
7575,900.177
7576,1196.53
7577,690.946
7578,837.886
7579,1168.18
7580,1013.44
7581,881.879
7582,1089.84
7583,911.678
7584,1287.37
7585,1097.56
7586,831.901
7587,869.785
7588,1397.42
7589,1096.72
7590,914.496
7591,1208.12
7592,1038.39
7593,1000.2
7594,1203.09
7595,632.594
7596,773.364
7597,942.655
7598,1318.69
7599,935.198
7600,1352.47
7601,866.892
7602,816.705
7603,1106.91
7604,945.082
7605,828.769
7606,1160.5
7607,1061.23
7608,1042.93
7609,936.964
7610,759.04
7611,982.166
7612,1308.79
7613,986.814
7614,1080.6
7615,1025.9
7616,1011.26
7617,1366.61
7618,1091.53
7619,669.715
7620,1388.37
7621,957.246
7622,1165.58
7623,746.313
7624,1110.4
7625,815.236
7626,1149.27
7627,904.524
7628,1219.88
7629,1106.05
7630,1387.85
7631,1294.22
7632,874.532
7633,808.008
7634,822.954
7635,1066.75
7636,898.878
7637,1153.09
7638,1172.23
7639,1264.34
7640,1180.66
7641,651.344
7642,1332.89
7643,1079.72
7644,1103.24
7645,980.364
7646,975.577
7647,1044.24
7648,1104.2
7649,1099.21
7650,1542.83
7651,989.276
7652,1563.7
7653,1349.95
7654,884.941
7655,797.75
7656,1151.02
7657,1379.57
7658,1154.15
7659,893.804
7660,1040.29
7661,930.929
7662,963.332
7663,670.572
7664,895.988
7665,1301.56
7666,867.756
7667,999.359
7668,1043.55
7669,1104.82
7670,983.869
7671,1354.47
7672,1124.16
7673,662.183
7674,1221.83
7675,1232.39
7676,1416.32
7677,1215.28
7678,749.539
7679,717.459
7680,1114.34
7681,804.522
7682,956.487
7683,1540.03
7684,964.546
7685,1248.55
7686,1220.73
7687,1121.33
7688,577.311
7689,981.677
7690,645.339
7691,1083.5
7692,1062.52
7693,1302.57
7694,986.813
7695,916.212
7696,905.022
7697,1334.48
7698,1134.19
7699,1218.26
7700,1053.47
7701,1361.9
7702,1117.45
7703,1370.2
7704,1166.29
7705,1561.99
7706,1023.97
7707,932.681
7708,1207.3
7709,1046.93
7710,940.327
7711,1631.03
7712,867.162
7713,776.994
7714,961.118
7715,1098.81
7716,1320.92
7717,1184.15
7718,1503.4
7719,839.478
7720,672.559
7721,1325.15
7722,882.486
7723,1227.03
7724,810.901
7725,523.442
7726,737.667
7727,653.927
7728,996.628
7729,1191.64
7730,1271.86
7731,1077.28
7732,1119.02
7733,1049.41
7734,1082.33
7735,1445.56
7736,832.129
7737,772.061
7738,735.815
7739,1117.81
7740,877.981
7741,1223.96
7742,979.111
7743,1283.99
7744,1191.43
7745,917.388
7746,981.751
7747,943.83
7748,1322.07
7749,894.332
7750,1142.52
7751,997.696
7752,716.309
7753,1232.08
7754,1186.92
7755,1241.71
7756,1180.42
7757,1012.39
7758,1475.79
7759,1101.08
7760,948.029
7761,1022.67
7762,1123.54
7763,916.969
7764,890.416
7765,1151.38
7766,903.025
7767,995.59
7768,958.13
7769,991.712
7770,1367.52
7771,1059.71
7772,1287.13
7773,965.432
7774,1114.73
7775,995.666
7776,971.593
7777,971.358
7778,1150.78
7779,1081.4
7780,988.994
7781,783.886
7782,1075.36
7783,792.126
7784,1017.05
7785,1134.01
7786,1294.2
7787,737.48
7788,1530.17
7789,907.306
7790,982.302
7791,818.1
7792,1115.1
7793,825.869
7794,996.679
7795,771.569
7796,807.801
7797,745.256
7798,1990.74
7799,1128.48
7800,881.259
7801,1254.58
7802,625.235
7803,1279.59
7804,1326.15
7805,992.963
7806,1169.32
7807,1325.49
7808,1090.57
7809,1281.73
7810,795.388
7811,937.336
7812,1109.55
7813,1328.08
7814,1156.87
7815,1057.03
7816,919.932
7817,1091.13
7818,934.43
7819,905.363
7820,1095.74
7821,1243.07
7822,1212.48
7823,646.585
7824,957.523
7825,867.452
7826,845.5
7827,1273.05
7828,858.182
7829,927.022
7830,1569.12
7831,837.626
7832,1388.18
7833,929.561
7834,1009.24
7835,1075.42
7836,1513.29
7837,1451.05
7838,808.87
7839,934.057
7840,931.361
7841,744.966
7842,1197.61
7843,1206.15
7844,1092.2
7845,1161.88
7846,1149.53
7847,576.489
7848,917.066
7849,1224.12
7850,979.743
7851,1271.92
7852,865.877
7853,1079.58
7854,827.489
7855,1073.67
7856,947.597
7857,1067.67
7858,1319.44
7859,912.253
7860,786.42
7861,939.999
7862,1251.82
7863,1265.91
7864,1122.26
7865,757.433
7866,1055.73
7867,1021.41
7868,1223.38
7869,1191.94
7870,823.095
7871,1509.88
7872,1224.48
7873,798.739
7874,581.046
7875,1008.85
7876,1015.44
7877,1375.8
7878,1185.16
7879,1183.46
7880,1331.76
7881,1529.59
7882,1274.92
7883,907.207
7884,1143.27
7885,1205.07
7886,1010.89
7887,1423.59
7888,1223.41
7889,981.993
7890,1314.45
7891,1173.48
7892,1385.3
7893,1054.82
7894,1049.79
7895,1523.14
7896,1396.13
7897,1177.35
7898,1310.08
7899,736.35
7900,917.319
7901,777.443
7902,1189.43
7903,1422.17
7904,1060.23
7905,1003.9
7906,880.32
7907,1104.12
7908,1135.93
7909,1366.61
7910,1049.35
7911,904.848
7912,1754.55
7913,1040.52
7914,1475.74
7915,747.539
7916,1300.33
7917,1021.95
7918,1507.38
7919,1015.29
7920,898.019
7921,1580.66
7922,1026.04
7923,1380.86
7924,957.182
7925,905.222
7926,680.886
7927,1045.76
7928,856.736
7929,924.65
7930,991.368
7931,940.261
7932,709.49
7933,847.334
7934,545.198
7935,1306.37
7936,1430.59
7937,780.82
7938,989.042
7939,1160.43
7940,1396.75
7941,1052.61
7942,1116.34
7943,1134.07
7944,1193.07
7945,1538.6
7946,1067.11
7947,957.947
7948,1176.15
7949,1367.65
7950,809.94
7951,1315.35
7952,1040.37
7953,803.135
7954,936.505
7955,1213.36
7956,1075.98
7957,916.066
7958,1074.37
7959,788.166
7960,1246.6
7961,1177.49
7962,1163.87
7963,944.294
7964,876.392
7965,1759.93
7966,1096.45
7967,1253.52
7968,1049.41
7969,1177.78
7970,1390.29
7971,878.866
7972,959.67
7973,1019.3
7974,855.415
7975,1095.61
7976,1189.35
7977,1043.27
7978,962.858
7979,1166.52
7980,995.847
7981,895.902
7982,1044.38
7983,885.313
7984,678.452
7985,922.227
7986,1019.4
7987,972.953
7988,801.466
7989,852.376
7990,1039.93
7991,1151.16
7992,850.999
7993,1025.96
7994,905.851
7995,1227.91
7996,1187.35
7997,1278.36
7998,778.521
7999,984.047
8000,1052.1
8001,793.143
8002,764.155
8003,1184.09
8004,1347.78
8005,1095.32
8006,737.468
8007,911.517
8008,1024.28
8009,1273.08
8010,794.946
8011,923.167
8012,1390.05
8013,756.595
8014,931.525
8015,1208.05
8016,1282.43
8017,1078.91
8018,1095.95
8019,926.536
8020,894.976
8021,1210.96
8022,939.113
8023,762.963
8024,1078.29
8025,1076.31
8026,831.249
8027,1203.32
8028,627.634
8029,1252.25
8030,762.127
8031,1094.35
8032,1239.16
8033,1037.42
8034,1415.62
8035,737.997
8036,1417.3
8037,980.423
8038,888.157
8039,527.4
8040,959.289
8041,1009.95
8042,1011.15
8043,1076.15
8044,987.849
8045,1114
8046,935.18
8047,813.053
8048,1108.52
8049,693.757
8050,1395.54
8051,712.16
8052,932.695
8053,1234
8054,1124.64
8055,904.84
8056,902.923
8057,1317.75
8058,1748.28
8059,782.337
8060,1046.88
8061,1442.83
8062,938.225
8063,703.043
8064,1034.51
8065,864.306
8066,722.529
8067,777.683
8068,871.608
8069,933.62
8070,904.247
8071,980.601
8072,1425.17
8073,1237.06
8074,1318.59
8075,1163.6
8076,693.111
8077,1151.69
8078,1160.13
8079,996.018
8080,725.393
8081,1175.88
8082,911.551
8083,695.233
8084,997.278
8085,929.744
8086,859.003
8087,1637.11
8088,992.566
8089,1284.12
8090,882.55
8091,1058.07
8092,1005.02
8093,808.462
8094,1111.48
8095,668.825
8096,1154.95
8097,1184.49
8098,1121.93
8099,962.055
8100,1080.59
8101,1090.63
8102,894.79
8103,1118.03
8104,858.935
8105,947.336
8106,1427.79
8107,988.361
8108,1146.04
8109,817.702
8110,1072.58
8111,970.601
8112,931.452
8113,939.744
8114,847.591
8115,707.847
8116,859.06
8117,857.106
8118,1007.95
8119,866.83
8120,778.624
8121,1223.85
8122,1281.51
8123,941.949
8124,1021.75
8125,1016.94
8126,969.67
8127,1002.76
8128,853.144
8129,1296.03
8130,1197.45
8131,1209.35
8132,1331.04
8133,1191.42
8134,1251.73
8135,1014.86
8136,669.101
8137,914.593
8138,828.008
8139,1584.48
8140,775.278
8141,1099.47
8142,1023.15
8143,1066.45
8144,1192.67
8145,1117.67
8146,1067.06
8147,1025.79
8148,1666.56
8149,951.439
8150,830.36
8151,903.744
8152,1168.29
8153,1257.08
8154,1028.91
8155,955.135
8156,1167.25
8157,1137.17
8158,1039.07
8159,1191.82
8160,1068.72
8161,682.704
8162,988.107
8163,1204.82
8164,1102.4
8165,1360.38
8166,1334.63
8167,785.344
8168,1215.21
8169,914.278
8170,901.458
8171,1205.4
8172,1028.03
8173,1559
8174,866.241
8175,781.947
8176,747.143
8177,1210.17
8178,897.003
8179,1621.74
8180,1122.8
8181,848.852
8182,870.516
8183,1092.71
8184,1080.92
8185,996.141
8186,1264.34
8187,609.222
8188,760.237
8189,1114.52
8190,872.768
8191,1173.92
8192,1282.69
8193,1052.31
8194,1098.1
8195,946.16
8196,945.329
8197,1230.45
8198,1066.03
8199,632.526
8200,1007.19
8201,849.416
8202,879.423
8203,1132.53
8204,1172.24
8205,835.064
8206,1033.73
8207,977.064
8208,1331.15
8209,1196.98
8210,832.216
8211,794.106
8212,1164.44
8213,900.995
8214,930.849
8215,1070.58
8216,1178.13
8217,1167.99
8218,846.089
8219,1545.25
8220,1304.43
8221,1088.68
8222,1052.7
8223,1214.1
8224,1341.9
8225,778.753
8226,708.946
8227,1229.93
8228,876.471
8229,704.741
8230,1068.29
8231,725.093
8232,1016.22
8233,1533.36
8234,1013.09
8235,1195.11
8236,708.125
8237,1170.91
8238,905.646
8239,836.022
8240,963.715
8241,922.558
8242,1142.38
8243,859.221
8244,834.689
8245,1115.2
8246,1010.17
8247,1251.3
8248,649.078
8249,1162.62
8250,1123.13
8251,774.862
8252,1464.72
8253,1191.67
8254,1181.99
8255,1230.94
8256,1025.47
8257,941.401
8258,1322.52
8259,1120.9
8260,1217.16
8261,977.262
8262,926.745
8263,734.127
8264,942.693
8265,688.196
8266,1082.87
8267,1179.73
8268,987.838
8269,1041.59
8270,880.503
8271,1024.5
8272,1032.43
8273,1160.17
8274,1309.04
8275,859.102
8276,1339.3
8277,1241.58
8278,919.395
8279,1293.21
8280,1080.43
8281,1117.26
8282,1207.35
8283,794.756
8284,917.488
8285,929.026
8286,1153.48
8287,1207.39
8288,1015.33
8289,1222.46
8290,784.538
8291,1407.03
8292,666.282
8293,852.749
8294,950.287
8295,1012.69
8296,900.956
8297,1022.2
8298,1189.64
8299,1148.23
8300,1027.12
8301,916.38
8302,914.467
8303,713.557
8304,1227.45
8305,988.308
8306,886.165
8307,1026.16
8308,1306.44
8309,871.407
8310,1027.66
8311,684.976
8312,862.269
8313,1207.39
8314,1058.75
8315,1333.61
8316,1696.38
8317,1036.59
8318,1315.46
8319,791.601
8320,1078.09
8321,776.692
8322,860.127
8323,785.768
8324,1429.18
8325,867.098
8326,738.775
8327,761.671
8328,1002.4
8329,928.356
8330,981.064
8331,1110.71
8332,804.558
8333,1030.04
8334,948.38
8335,784.754
8336,907.743
8337,900.204
8338,1154.2
8339,1103.53
8340,1313.29
8341,1082.37
8342,1017.44
8343,1241.25
8344,1002.92
8345,1225.08
8346,1059.48
8347,978.978
8348,655.877
8349,938.307
8350,957.671
8351,1267.31
8352,1083.5
8353,1200.06
8354,1216.49
8355,1972
8356,691.418
8357,1502.05
8358,960.889
8359,1139
8360,1115.53
8361,848.625
8362,1184.38
8363,1762.92
8364,1010.56
8365,909.252
8366,927.949
8367,931.499
8368,779.459
8369,1035.63
8370,1024.1
8371,739.722
8372,1410.31
8373,1075.28
8374,793.975
8375,846.723
8376,1207.96
8377,1020.14
8378,1535.43
8379,1397.43
8380,1641.17
8381,1089.58
8382,1183.67
8383,1132.1
8384,870.146
8385,1173.47
8386,1014.71
8387,1199.21
8388,1204.6
8389,732.98
8390,1276.92
8391,771.864
8392,1359.99
8393,901.483
8394,1095.1
8395,1306.92
8396,941.533
8397,919.508
8398,854.707
8399,799.398
8400,1113.36
8401,776.573
8402,1096.76
8403,1288.63
8404,1046.43
8405,1134.37
8406,935.491
8407,921.484
8408,1297.25
8409,1223.68
8410,710.216
8411,1130.79
8412,1073.64
8413,1277.41
8414,1031.13
8415,1453.74
8416,897.705
8417,1751.48
8418,899.259
8419,1233.18
8420,949.676
8421,963.546
8422,1156.86
8423,710.133
8424,1099.69
8425,972.268
8426,1367.12
8427,1651.15
8428,1085.73
8429,1444.25
8430,1115.55
8431,1277.59
8432,1379.95
8433,1028.37
8434,626.088
8435,1200.54
8436,971.224
8437,1133.28
8438,1018.57
8439,1363.51
8440,851.416
8441,886.533
8442,964.654
8443,1207.31
8444,1314.62
8445,848.257
8446,975.884
8447,845.917
8448,1152.23
8449,1296.48
8450,1019.59
8451,877.031
8452,1092.86
8453,914.528
8454,1653.1
8455,993.28
8456,1237.92
8457,1018.7
8458,1053.77
8459,885.871
8460,1316.05
8461,838.432
8462,1184.29
8463,685.454
8464,1151.47
8465,1009.31
8466,954.405
8467,1179.85
8468,1193.64
8469,825.452
8470,1064.2
8471,851.909
8472,709.485
8473,920.577
8474,1038.39
8475,981.874
8476,1122.9
8477,1417.63
8478,1110.56
8479,1025.74
8480,1580.86
8481,866.142
8482,951.723
8483,1155.22
8484,953.039
8485,1216.25
8486,845.817
8487,985.712
8488,1339.07
8489,1024.31
8490,888.924
8491,972.102
8492,823.963
8493,990.071
8494,940.132
8495,971.494
8496,1056.96
8497,1466.41
8498,993.369
8499,965.902
8500,828.467
8501,966.186
8502,1046.6
8503,800.291
8504,960.047
8505,1098.48
8506,1284.9
8507,948.394
8508,951.582
8509,1196
8510,907.543
8511,980.447
8512,1019
8513,1107.19
8514,1081.5
8515,885.326
8516,741.729
8517,1065.55
8518,1073.66
8519,717.19
8520,1161.9
8521,1514.81
8522,1096.4
8523,832.057
8524,1049.27
8525,906.114
8526,1154.44
8527,911.099
8528,1147.67
8529,1116.16
8530,812.305
8531,830.679
8532,1015.75
8533,936.188
8534,1184.39
8535,1104.73
8536,1148.68
8537,705.236
8538,1328.97
8539,1030.11
8540,1418.28
8541,935.418
8542,874.038
8543,833.374
8544,1119.18
8545,1131.59
8546,1195.68
8547,1023.95
8548,1384.08
8549,1084.65
8550,746.18
8551,847.257
8552,1354.03
8553,855.886
8554,784.795
8555,894.586
8556,1083.1
8557,1731.04
8558,1307.52
8559,787.146
8560,1331.15
8561,1149.9
8562,927.571
8563,1170.5
8564,1065
8565,1020.64
8566,919.843
8567,717.333
8568,1013.82
8569,909.324
8570,1089.85
8571,760.306
8572,1482.16
8573,1363.23
8574,849.338
8575,942.528
8576,1237.16
8577,965.191
8578,1252.95
8579,1260.46
8580,884.674
8581,1090.06
8582,958.394
8583,1097.66
8584,975.24
8585,1161.04
8586,734.897
8587,825.164
8588,964.844
8589,922.454
8590,1054.55
8591,1023.47
8592,902.795
8593,1106.49
8594,890.873
8595,906.243
8596,1705.87
8597,944.917
8598,1113.85
8599,1171.45
8600,999.734
8601,962.877
8602,710.304
8603,1414.28
8604,1519.68
8605,964.43
8606,893.816
8607,708.565
8608,692.102
8609,855.847
8610,1287.7
8611,978.003
8612,1095.99
8613,1123.59
8614,1397.81
8615,966.885
8616,1013.31
8617,1166.95
8618,1022.6
8619,1215.15
8620,960.028
8621,949.97
8622,1148.23
8623,891.323
8624,1192.81
8625,1319.08
8626,1558.08
8627,786.457
8628,1238.78
8629,1276.73
8630,1336.95
8631,1372.85
8632,953.125
8633,1021.26
8634,1731.75
8635,1213.55
8636,1183.57
8637,1051.4
8638,898.64
8639,964.015
8640,1142.63
8641,1064.33
8642,1127.64
8643,996.699
8644,1161.29
8645,1059.44
8646,872.231
8647,1027.74
8648,765.35
8649,850.05
8650,840.798
8651,1308.49
8652,1140.55
8653,647.669
8654,1671.44
8655,1140.3
8656,945.454
8657,1048.48
8658,852.199
8659,783.402
8660,1103.37
8661,780.848
8662,1170.35
8663,1581.89
8664,784.358
8665,890.267
8666,1208.98
8667,917.523
8668,998.382
8669,1077.84
8670,826.602
8671,995.695
8672,1074.39
8673,1234.36
8674,720.752
8675,834.923
8676,1109.86
8677,984.194
8678,944.948
8679,869.7
8680,1153.99
8681,863.365
8682,1073.52
8683,790
8684,763.451
8685,1571.75
8686,1314.67
8687,1023.43
8688,939.245
8689,1008.74
8690,840.317
8691,859.148
8692,869.633
8693,865.404
8694,901.645
8695,1288.06
8696,851.84
8697,1250.35
8698,888.83
8699,1189.15
8700,664.394
8701,868.562
8702,947.265
8703,1090.56
8704,845.949
8705,907.348
8706,1088.9
8707,728.979
8708,1017.42
8709,948.082
8710,975.545
8711,1002.67
8712,934.971
8713,957.162
8714,846.212
8715,692.753
8716,1231.07
8717,861.417
8718,807.283
8719,574.803
8720,952.993
8721,796.552
8722,1718.61
8723,1007.98
8724,1225.86
8725,779.5
8726,905.681
8727,1171.92
8728,1001
8729,848.758
8730,1331.27
8731,1192.45
8732,860.619
8733,1454.46
8734,820.771
8735,1499.92
8736,1147.43
8737,892.584
8738,1000.74
8739,1025.53
8740,866.383
8741,897.277
8742,868.789
8743,1098.32
8744,1086.56
8745,832.5
8746,1164.7
8747,680.836
8748,649.871
8749,1097
8750,934.825
8751,1043.27
8752,927.198
8753,973.723
8754,816.192
8755,1015.21
8756,1128.76
8757,1109.95
8758,1350.19
8759,1091.06
8760,1412.86
8761,797.477
8762,1052.09
8763,1207.14
8764,794.175
8765,907.436
8766,892.029
8767,930.175
8768,996.024
8769,1271.54
8770,1190.89
8771,701.352
8772,1325.94
8773,896.719
8774,855.201
8775,1039.38
8776,1287.72
8777,1640.76
8778,1299.65
8779,752.226
8780,1231.57
8781,688.012
8782,1191.87
8783,1142.26
8784,1271.17
8785,1412.05
8786,978.79
8787,1229.2
8788,1140.02
8789,869.74
8790,1045.35
8791,1030.37
8792,948.826
8793,1043.84
8794,1019.38
8795,1003.31
8796,1259.36
8797,1042.66
8798,1016.32
8799,970.953
8800,837.517
8801,799.596
8802,848.666
8803,975.148
8804,1132.73
8805,1205.65
8806,1330.07
8807,1291.81
8808,1130.95
8809,862.788
8810,1295.09
8811,838.849
8812,1337.36
8813,976.868
8814,1053.83
8815,997.188
8816,878.575
8817,990.076
8818,1252.27
8819,805.896
8820,1077.53
8821,1748.55
8822,1105.47
8823,1075.77
8824,1237.48
8825,851.688
8826,893.933
8827,1089.44
8828,1279.87
8829,908.871
8830,825.113
8831,868.206
8832,1095.55
8833,987.685
8834,986.268
8835,1098.67
8836,954.92
8837,813.239
8838,1212.07
8839,1355.8
8840,726.581
8841,1432.47
8842,1285.1
8843,802.695
8844,865.807
8845,1157.09
8846,1210.88
8847,723.823
8848,1032.69
8849,1364.75
8850,993.719
8851,1497.11
8852,762.789
8853,710.61
8854,924.792
8855,641.6
8856,821.069
8857,1162.94
8858,647.225
8859,737.02
8860,1234.83
8861,883.934
8862,1061.11
8863,766.284
8864,802.369
8865,1059.83
8866,902.349
8867,1161.3
8868,889.702
8869,1069.59
8870,1360.42
8871,1059.27
8872,1233.77
8873,947.907
8874,1122.75
8875,1025.18
8876,1352.27
8877,750.931
8878,1252.25
8879,694.583
8880,661.552
8881,1117.32
8882,1006.18
8883,1001.16
8884,718.457
8885,1027.49
8886,592.759
8887,820.583
8888,1020.39
8889,1161.35
8890,730.606
8891,1304.55
8892,1151.93
8893,957.191
8894,1404.67
8895,882.702
8896,843.85
8897,804.603
8898,915.771
8899,1559.44
8900,1023.07
8901,1037.65
8902,788.786
8903,1022.35
8904,808.477
8905,1098.27
8906,779.224
8907,1026.02
8908,1213.59
8909,1302.87
8910,1115.66
8911,1163.03
8912,1043.06
8913,1439.05
8914,860.209
8915,1387.74
8916,1111.17
8917,941.897
8918,1202.49
8919,972.772
8920,806.5
8921,998.891
8922,764.46
8923,1519.73
8924,768.529
8925,1219.42
8926,1173.39
8927,1070.36
8928,891.218
8929,1750.46
8930,925.414
8931,1305.47
8932,873.155
8933,1224.47
8934,1011.68
8935,1162.01
8936,944.623
8937,693.428
8938,1020.08
8939,1392.45
8940,1204.01
8941,1685.63
8942,1211.72
8943,917.572
8944,1097.3
8945,1098.56
8946,938.074
8947,1066.31
8948,1589.99
8949,1054.53
8950,1239.55
8951,1039.54
8952,994.056
8953,883.762
8954,1091.42
8955,1262.01
8956,1004.01
8957,1477.95
8958,1064.14
8959,885.222
8960,1061.98
8961,981.954
8962,1006.95
8963,909.619
8964,752.733
8965,1196.33
8966,1033.13
8967,1037.88
8968,1231.71
8969,1242.14
8970,1113.69
8971,1027.53
8972,851.183
8973,884.135
8974,895.086
8975,1109.55
8976,1035.15
8977,768.292
8978,958.243
8979,1138.2
8980,788.993
8981,868.58
8982,1310.55
8983,1207.93
8984,976.029
8985,1175.01
8986,1157.29
8987,1062.99
8988,819.4
8989,646.242
8990,1004.53
8991,1152.69
8992,667.557
8993,1349.16
8994,1242.57
8995,902.183
8996,940.563
8997,1150.73
8998,1525.37
8999,871.542
9000,1035.26
9001,719.215
9002,939.483
9003,1142.99
9004,1043.97
9005,771.812
9006,922.134
9007,936.072
9008,1145.04
9009,1095.92
9010,1221.99
9011,1144.51
9012,1229.95
9013,851.354
9014,1221.41
9015,1303.8
9016,1099.98
9017,1026.4
9018,746.538
9019,1119.56
9020,1303.63
9021,785.987
9022,678.555
9023,850.222
9024,1006.38
9025,1095.96
9026,946.16
9027,861.653
9028,765.965
9029,901.135
9030,1189.34
9031,1456.37
9032,1552.52
9033,909.813
9034,839.147
9035,1064.24
9036,1104.49
9037,1064.66
9038,899.389
9039,1029.72
9040,892.299
9041,1151.52
9042,1084.64
9043,1029.18
9044,860.767
9045,1036.19
9046,1134.05
9047,837.53
9048,972.025
9049,1287.75
9050,1088.21
9051,1134.93
9052,962.572
9053,894.215
9054,864.861
9055,1033.57
9056,733.502
9057,1252.33
9058,782.743
9059,1085.78
9060,1241.52
9061,841.504
9062,707.198
9063,1028.28
9064,1245.07
9065,1155.15
9066,1169.56
9067,1354.54
9068,1154.56
9069,1360.66
9070,867.973
9071,1176.1
9072,972.818
9073,956.494
9074,930.7
9075,1233.65
9076,1246.11
9077,1055.61
9078,1161.85
9079,689.148
9080,1516.56
9081,1247.38
9082,720.234
9083,864.992
9084,1193.92
9085,858.668
9086,1048.14
9087,716.773
9088,1206.83
9089,712.496
9090,841.925
9091,544.282
9092,1102.9
9093,1157.85
9094,1078.13
9095,1145.13
9096,929.376
9097,976.753
9098,1169.95
9099,896.921
9100,1161.43
9101,940.649
9102,957.464
9103,1156.96
9104,865.132
9105,1322.96
9106,1119.87
9107,1093.63
9108,916.928
9109,651.036
9110,1304.2
9111,915.384
9112,1131.01
9113,893.181
9114,1072.99
9115,968.678
9116,1058.88
9117,948.679
9118,977.533
9119,904.622
9120,836.1
9121,1071.29
9122,1155.61
9123,1393.14
9124,1203.79
9125,1037.64
9126,998.362
9127,1222.95
9128,990.155
9129,1350.1
9130,1020.98
9131,1079.28
9132,837.164
9133,1016.97
9134,1141.33
9135,1255.84
9136,1175.76
9137,944.902
9138,1151.33
9139,680.53
9140,1329.52
9141,873.722
9142,833.034
9143,840.473
9144,1006.36
9145,869.245
9146,941.406
9147,1125.55
9148,1272.06
9149,1008.79
9150,1353.52
9151,1343.83
9152,1209.65
9153,1146.44
9154,701.869
9155,759.75
9156,1035.63
9157,1234.91
9158,1421.21
9159,849.037
9160,1157.78
9161,1105.38
9162,1147.16
9163,754.617
9164,880.631
9165,1087.61
9166,919.366
9167,1561.34
9168,934.375
9169,790.102
9170,991.292
9171,920.456
9172,786.599
9173,845.532
9174,1202.03
9175,998.819
9176,1133.34
9177,1009.19
9178,973.548
9179,1161.02
9180,1186.39
9181,947.438
9182,1072.46
9183,1020.15
9184,1119.76
9185,898.877
9186,1039.89
9187,1181
9188,1359.3
9189,908.854
9190,1196.97
9191,789.976
9192,838.515
9193,1065.7
9194,878.08
9195,757.464
9196,1033.82
9197,944.424
9198,1086.37
9199,1136.59
9200,939.453
9201,1080.65
9202,962.978
9203,1221.78
9204,1097.73
9205,1341.35
9206,1160.2
9207,892.56
9208,685.935
9209,626.571
9210,931.779
9211,1095.66
9212,1129.63
9213,1010.94
9214,713.451
9215,1398.62
9216,784.444
9217,1163.35
9218,1520.2
9219,1115.68
9220,1074.42
9221,1213.76
9222,896.349
9223,934.368
9224,1211.71
9225,986.242
9226,1338.77
9227,940.043
9228,948.784
9229,820.54
9230,560.886
9231,777.534
9232,1002.78
9233,855.151
9234,794.162
9235,1133.31
9236,983.784
9237,1053.48
9238,792.719
9239,1155.22
9240,751.924
9241,1183.59
9242,775.175
9243,966.37
9244,1038.96
9245,759.367
9246,1237.84
9247,1334.61
9248,987.42
9249,982.089
9250,1240.54
9251,1147.04
9252,1033.28
9253,1102.31
9254,1498.2
9255,1165.25
9256,1434.57
9257,1165.72
9258,1103.85
9259,1015.81
9260,777.613
9261,1190
9262,772.117
9263,954.303
9264,692.052
9265,898.403
9266,1250.63
9267,925.719
9268,1041.46
9269,1278.22
9270,1008.39
9271,1110.47
9272,1296.98
9273,968.459
9274,824.253
9275,1284.52
9276,918.938
9277,885.459
9278,1101.67
9279,987.156
9280,1464.82
9281,854.954
9282,1177.15
9283,849.971
9284,968.208
9285,1100.28
9286,1187.7
9287,720.616
9288,910.636
9289,1228.68
9290,1500.3
9291,521.225
9292,989.115
9293,1283.21
9294,1074.82
9295,862.032
9296,1046.3
9297,1446.39
9298,1120.97
9299,723.361
9300,1256.11
9301,902.284
9302,852.896
9303,1274.78
9304,796.37
9305,781.239
9306,898.584
9307,1398.26
9308,1206.82
9309,1120.66
9310,911.401
9311,1013.14
9312,946.995
9313,792.345
9314,1131.24
9315,1095.38
9316,1342.96
9317,1289.86
9318,1330.32
9319,686.533
9320,1123.76
9321,951.003
9322,1113.66
9323,1035.99
9324,1179.65
9325,927.738
9326,1204.12
9327,1040.27
9328,660.262
9329,831.118
9330,1091.21
9331,844.95
9332,976.588
9333,1042.39
9334,1346.51
9335,822.958
9336,864.79
9337,1351.87
9338,1007.1
9339,1054.52
9340,1227.98
9341,1386.42
9342,1080.91
9343,822.072
9344,1013.7
9345,1213.2
9346,1088.6
9347,838.033
9348,899.731
9349,720.206
9350,788.23
9351,1053.11
9352,1416.93
9353,1007.3
9354,1142.52
9355,896.173
9356,761.885
9357,848.097
9358,823.189
9359,863.688
9360,908.862
9361,1063
9362,1439.56
9363,1049.04
9364,1250.82
9365,832.976
9366,895.237
9367,1212.95
9368,1220.36
9369,1112.86
9370,698.348
9371,1017.13
9372,969.292
9373,1131.48
9374,1034.93
9375,1031.19
9376,799.048
9377,1288.19
9378,1011.43
9379,991.392
9380,1142.37
9381,974.966
9382,851.193
9383,1185.83
9384,1029.9
9385,1398.34
9386,831.695
9387,1123.54
9388,1051.16
9389,831.866
9390,931.559
9391,1202.22
9392,1241.61
9393,1207.84
9394,904.851
9395,882.865
9396,1016.69
9397,631.106
9398,1198.24
9399,860.782
9400,1035.08
9401,729.279
